workflow,inputsize,task,machine,time,memory,wchar,taskinputsize
atacseq,11809629756,merged_lib_plotfingerprint,c2,35960,1088249856,5208610,393565946
atacseq,11809629756,merged_lib_plotfingerprint,local,52075,1089654784,5216272,393565946
atacseq,11809629756,merged_lib_plotfingerprint,n1,56773,1089519616,5208612,393565946
atacseq,11809629756,merged_lib_plotfingerprint,n2,40543,844283904,5208611,393565946
atacseq,11809629756,merged_lib_plotprofile,asok01,685557,2182045696,634922250,40503881
atacseq,11809629756,merged_lib_plotprofile,asok02,692087,2134151168,634933396,40503881
atacseq,11809629756,merged_lib_plotprofile,c2,387445,2156797952,634939188,40503881
atacseq,11809629756,merged_lib_plotprofile,local,697137,2187583488,634923393,40503881
atacseq,11809629756,merged_lib_plotprofile,n1,662946,2160836608,634942498,40503881
atacseq,11809629756,merged_lib_plotprofile,n2,433868,2185965568,634947916,40503881
atacseq,11809629756,sort_bam,asok01,483835,5625057280,3787431878,3690062739
atacseq,11809629756,sort_bam,asok02,436313,5624893440,3787431878,3690062739
atacseq,11809629756,sort_bam,c2,186390,5624922112,3787431871,3690062739
atacseq,11809629756,sort_bam,local,296513,5623050240,3787431883,3690062739
atacseq,11809629756,sort_bam,n1,291693,5624725504,3787431872,3690062739
atacseq,11809629756,sort_bam,n2,214925,5624729600,3787431872,3690062739
atacseq,11809629756,trimgalore,asok01,1169295,3291336704,80739683719,11809629756
atacseq,11809629756,trimgalore,asok02,1164418,3287318528,80739683703,11809629756
atacseq,11809629756,trimgalore,c2,732635,3292442624,80739679805,11809629756
atacseq,11809629756,trimgalore,local,880592,3299065856,80739683736,11809629756
atacseq,11809629756,trimgalore,n1,1112566,3297910784,80739679807,11809629756
atacseq,11809629756,trimgalore,n2,834361,3301187584,80739679804,11809629756
atacseq,14091675276,bwa_mem,asok01,3182334,7582994432,26785685123,12912163236
atacseq,14091675276,bwa_mem,asok02,3181945,7581638656,26785685134,12912163236
atacseq,14091675276,bwa_mem,c2,1948343,7585083392,26785685122,12912163236
atacseq,14091675276,bwa_mem,local,2114316,7587557376,26785685142,12912163236
atacseq,14091675276,bwa_mem,n2,2257694,7585034240,26785685126,12912163236
atacseq,14091675276,fastqc,asok01,667187,1084698624,3705629,14091675276
atacseq,14091675276,fastqc,asok02,663222,1037787136,3705628,14091675276
atacseq,14091675276,fastqc,c2,284575,1039847424,3701713,14091675276
atacseq,14091675276,fastqc,local,334510,1049276416,3705651,14091675276
atacseq,14091675276,fastqc,n2,342143,1039650816,3701711,14091675276
atacseq,14091675276,merged_lib_ataqv,asok01,421254,112160768,10546175,3717136873
atacseq,14091675276,merged_lib_ataqv,asok02,428512,112504832,10546174,3717136873
atacseq,14091675276,merged_lib_ataqv,c2,215170,112185344,10546166,3717136873
atacseq,14091675276,merged_lib_ataqv,local,382703,111513600,10546195,3717136873
atacseq,14091675276,merged_lib_ataqv,n2,240503,111898624,10546183,3717136873
atacseq,14091675276,merged_lib_bam,asok01,2565816,8958844928,4660421437,3604177866
atacseq,14091675276,merged_lib_bam,asok02,2550300,8936517632,4660421436,3604177866
atacseq,14091675276,merged_lib_bam,c2,1080698,9790480384,4660421411,3604177866
atacseq,14091675276,merged_lib_bam,local,1430849,8481886208,4660434062,3604177866
atacseq,14091675276,merged_lib_bam,n2,1213841,8426811392,4660434032,3604177866
atacseq,14091675276,merged_lib_bam_filter,asok01,1776545,5602676736,12725038537,3705266001
atacseq,14091675276,merged_lib_bam_filter,asok02,1701536,5602570240,12725038536,3705266001
atacseq,14091675276,merged_lib_bam_filter,c2,898087,5602533376,12725038526,3705266001
atacseq,14091675276,merged_lib_bam_filter,local,1146497,5602422784,12725038542,3705266001
atacseq,14091675276,merged_lib_bam_filter,n2,1039672,5602148352,12725038529,3705266001
atacseq,14091675276,merged_lib_bam_remove_orphan,asok01,1083819,5603426304,9259453017,6494455400
atacseq,14091675276,merged_lib_bam_remove_orphan,asok02,995779,5603467264,9259453028,6494455400
atacseq,14091675276,merged_lib_bam_remove_orphan,c2,472510,5602975744,9259453007,6494455400
atacseq,14091675276,merged_lib_bam_remove_orphan,local,664861,5603123200,9259453021,6494455400
atacseq,14091675276,merged_lib_bam_remove_orphan,n2,538109,5603348480,9259453008,6494455400
atacseq,14091675276,merged_lib_bigwig,asok01,535516,2013933568,6084666532,2767897402
atacseq,14091675276,merged_lib_bigwig,asok02,527931,2014351360,6084666531,2767897402
atacseq,14091675276,merged_lib_bigwig,c2,257071,2013925376,6084666523,2767897402
atacseq,14091675276,merged_lib_bigwig,local,315432,2013712384,6084666552,2767897402
atacseq,14091675276,merged_lib_bigwig,n2,285967,2013941760,6084666524,2767897402
atacseq,14091675276,merged_lib_macs2,asok01,1015040,1090306048,6710356840,2767897891
atacseq,14091675276,merged_lib_macs2,asok02,1001873,1090174976,6710356839,2767897891
atacseq,14091675276,merged_lib_macs2,c2,489911,1088114688,6710354175,2767897891
atacseq,14091675276,merged_lib_macs2,local,731928,1091096576,6710356832,2767897891
atacseq,14091675276,merged_lib_macs2,n2,562031,1082691584,6710354188,2767897891
atacseq,14091675276,merged_lib_macs2_annotate,asok01,173297,1558347776,266099605,3309419730
atacseq,14091675276,merged_lib_macs2_annotate,asok02,172637,1558265856,266098545,3309419730
atacseq,14091675276,merged_lib_macs2_annotate,c2,77292,1546432512,266098832,3309419730
atacseq,14091675276,merged_lib_macs2_annotate,local,112409,1557942272,266099151,3309419730
atacseq,14091675276,merged_lib_macs2_annotate,n2,91361,1546620928,266099053,3309419730
atacseq,14091675276,merged_lib_picard_metrics,asok01,562006,1213689856,820264,5925504635
atacseq,14091675276,merged_lib_picard_metrics,asok02,563648,1269239808,820255,5925504635
atacseq,14091675276,merged_lib_picard_metrics,c2,237467,1023311872,820376,5925504635
atacseq,14091675276,merged_lib_picard_metrics,local,314010,1353596928,820429,5925504635
atacseq,14091675276,merged_lib_picard_metrics,n2,274129,1739558912,820382,5925504635
atacseq,14091675276,merged_lib_plotfingerprint,asok01,154342,1134428160,6025754,2767896597
atacseq,14091675276,merged_lib_plotfingerprint,asok02,142295,1134010368,6025741,2767896597
atacseq,14091675276,merged_lib_plotfingerprint,c2,74322,800161792,6018083,2767896597
atacseq,14091675276,merged_lib_plotfingerprint,local,107608,1053188096,6025764,2767896597
atacseq,14091675276,merged_lib_plotfingerprint,n2,85266,1053671424,6018084,2767896597
atacseq,14091675276,merged_lib_plotprofile,asok01,711895,2234126336,810120578,251959524
atacseq,14091675276,merged_lib_plotprofile,asok02,709494,2141724672,810136552,251959524
atacseq,14091675276,merged_lib_plotprofile,c2,388688,2135629824,810153893,251959524
atacseq,14091675276,merged_lib_plotprofile,local,704129,2172837888,810125407,251959524
atacseq,14091675276,merged_lib_plotprofile,n2,445957,2126405632,810138755,251959524
atacseq,14091675276,sort_bam,asok01,789306,5644894208,7725034438,4884922715
atacseq,14091675276,sort_bam,asok02,620208,5645119488,7725034437,4884922715
atacseq,14091675276,sort_bam,c2,313865,5645107200,7725034425,4884922715
atacseq,14091675276,sort_bam,local,438521,5645139968,7725034442,4884922715
atacseq,14091675276,sort_bam,n2,400835,5645185024,7725034427,4884922715
atacseq,14091675276,trimgalore,asok01,1446057,3432005632,99455492279,14091675276
atacseq,14091675276,trimgalore,asok02,1457037,3421229056,99455492293,14091675276
atacseq,14091675276,trimgalore,c2,930799,3455451136,99455488367,14091675276
atacseq,14091675276,trimgalore,local,1088781,3420835840,99455492298,14091675276
atacseq,14091675276,trimgalore,n2,1057689,3428126720,99455488373,14091675276
bacass,3637252230,nfcore_bacass:bacass:fastqc,asok01,106000,1492434944,3612087,3637252230
bacass,3637252230,nfcore_bacass:bacass:fastqc,asok02,105000,1538633728,3612088,3637252230
bacass,3637252230,nfcore_bacass:bacass:fastqc,c2,50000,1560313856,3608255,3637252230
bacass,3637252230,nfcore_bacass:bacass:fastqc,local,50000,1439453184,3612091,3637252230
bacass,3637252230,nfcore_bacass:bacass:fastqc,n1,65000,1452531712,3608258,3637252230
bacass,3637252230,nfcore_bacass:bacass:fastqc,n2,56000,1437118464,3608258,3637252230
bacass,3637252230,nfcore_bacass:bacass:kraken2,asok01,201000,8476188672,4878601495,3486951250
bacass,3637252230,nfcore_bacass:bacass:kraken2,asok02,146000,8480538624,4878601495,3486951250
bacass,3637252230,nfcore_bacass:bacass:kraken2,c2,128000,8481193984,4878601487,3486951250
bacass,3637252230,nfcore_bacass:bacass:kraken2,local,216000,8470454272,4878601508,3486951250
bacass,3637252230,nfcore_bacass:bacass:kraken2,n1,410000,8506855424,4878601488,3486951250
bacass,3637252230,nfcore_bacass:bacass:kraken2,n2,430000,8474189824,4878601488,3486951250
bacass,3637252230,nfcore_bacass:bacass:prokka,asok01,384000,262668288,89514369,2564709
bacass,3637252230,nfcore_bacass:bacass:prokka,asok02,402000,265789440,89481588,2564709
bacass,3637252230,nfcore_bacass:bacass:prokka,c2,237000,263245824,87975324,2564709
bacass,3637252230,nfcore_bacass:bacass:prokka,local,220000,255795200,87811511,2564709
bacass,3637252230,nfcore_bacass:bacass:prokka,n1,326000,264368128,88696002,2564709
bacass,3637252230,nfcore_bacass:bacass:prokka,n2,265000,258662400,87704839,2564709
bacass,3637252230,nfcore_bacass:bacass:skewer,asok01,2442000,11210752,9429122308,3637252230
bacass,3637252230,nfcore_bacass:bacass:skewer,asok02,2433000,10424320,9429122309,3637252230
bacass,3637252230,nfcore_bacass:bacass:skewer,c2,1883000,10559488,9429122301,3637252230
bacass,3637252230,nfcore_bacass:bacass:skewer,local,1807000,10870784,9429122313,3637252230
bacass,3637252230,nfcore_bacass:bacass:skewer,n1,2645000,10989568,9429122303,3637252230
bacass,3637252230,nfcore_bacass:bacass:skewer,n2,2109000,10461184,9429122303,3637252230
bacass,3637252230,nfcore_bacass:bacass:unicycler,asok01,24154000,7597780992,80703936426,3486947156
bacass,3637252230,nfcore_bacass:bacass:unicycler,asok02,24045000,7586791424,80704463024,3486947156
bacass,3637252230,nfcore_bacass:bacass:unicycler,c2,8319000,7596421120,80702156269,3486947156
bacass,3637252230,nfcore_bacass:bacass:unicycler,local,12552000,7595675648,80702478472,3486947156
bacass,3637252230,nfcore_bacass:bacass:unicycler,n1,10906000,7591505920,80702231925,3486947156
bacass,3637252230,nfcore_bacass:bacass:unicycler,n2,9242000,7590080512,80702151710,3486947156
bacass,4352562006,nfcore_bacass:bacass:fastqc,asok01,125000,1512042496,3598702,4352562006
bacass,4352562006,nfcore_bacass:bacass:fastqc,asok02,124000,1563148288,3598702,4352562006
bacass,4352562006,nfcore_bacass:bacass:fastqc,c2,60000,1495166976,3594879,4352562006
bacass,4352562006,nfcore_bacass:bacass:fastqc,local,60000,1432481792,3598718,4352562006
bacass,4352562006,nfcore_bacass:bacass:fastqc,n1,78000,1553539072,3594874,4352562006
bacass,4352562006,nfcore_bacass:bacass:fastqc,n2,66000,1435787264,3594872,4352562006
bacass,4352562006,nfcore_bacass:bacass:kraken2,asok01,228000,8482824192,5683739695,4075987898
bacass,4352562006,nfcore_bacass:bacass:kraken2,asok02,172000,8487817216,5683739695,4075987898
bacass,4352562006,nfcore_bacass:bacass:kraken2,c2,165000,8477872128,5683739687,4075987898
bacass,4352562006,nfcore_bacass:bacass:kraken2,local,242000,8481968128,5683739708,4075987898
bacass,4352562006,nfcore_bacass:bacass:kraken2,n1,506000,8485728256,5683739691,4075987898
bacass,4352562006,nfcore_bacass:bacass:kraken2,n2,375000,8486318080,5683739691,4075987898
bacass,4352562006,nfcore_bacass:bacass:prokka,asok01,400000,285396992,88674411,2559762
bacass,4352562006,nfcore_bacass:bacass:prokka,asok02,399000,283074560,89575613,2559762
bacass,4352562006,nfcore_bacass:bacass:prokka,c2,226000,284938240,88200483,2559762
bacass,4352562006,nfcore_bacass:bacass:prokka,local,249000,284831744,88470958,2559762
bacass,4352562006,nfcore_bacass:bacass:prokka,n1,344000,284954624,89207653,2559762
bacass,4352562006,nfcore_bacass:bacass:prokka,n2,241000,285134848,89085161,2559762
bacass,4352562006,nfcore_bacass:bacass:skewer,asok01,2962000,10637312,11066638029,4352562006
bacass,4352562006,nfcore_bacass:bacass:skewer,asok02,2945000,10874880,11066638029,4352562006
bacass,4352562006,nfcore_bacass:bacass:skewer,c2,2274000,11186176,11066638021,4352562006
bacass,4352562006,nfcore_bacass:bacass:skewer,local,2190000,10407936,11066638033,4352562006
bacass,4352562006,nfcore_bacass:bacass:skewer,n1,3224000,10821632,11066638025,4352562006
bacass,4352562006,nfcore_bacass:bacass:skewer,n2,2557000,10637312,11066638024,4352562006
bacass,4352562006,nfcore_bacass:bacass:unicycler,asok01,22599000,7603707904,90669527289,4075983804
bacass,4352562006,nfcore_bacass:bacass:unicycler,asok02,22401000,7602700288,90669622978,4075983804
bacass,4352562006,nfcore_bacass:bacass:unicycler,c2,7923000,7602978816,90668955900,4075983804
bacass,4352562006,nfcore_bacass:bacass:unicycler,local,11932000,7600472064,90669357832,4075983804
bacass,4352562006,nfcore_bacass:bacass:unicycler,n1,10743000,7600697344,90668998560,4075983804
bacass,4352562006,nfcore_bacass:bacass:unicycler,n2,8915000,7602155520,90668977232,4075983804
chipseq,3793245764,bigwig,asok01,382303,2014171136,4899488875,888932000
chipseq,3793245764,bigwig,asok02,405366,2014502912,4899488874,888932000
chipseq,3793245764,bigwig,c2,168481,2013646848,4899488869,888932000
chipseq,3793245764,bigwig,n1,262667,2013724672,4899488858,888932000
chipseq,3793245764,bigwig,n2,192867,2013806592,4899488859,888932000
chipseq,3793245764,bwa_mem,asok01,1050372,9350746112,6628691440,3784220267
chipseq,3793245764,bwa_mem,asok02,1073734,9354211328,6628691439,3784220267
chipseq,3793245764,bwa_mem,c2,645082,9335717888,6628691433,3784220267
chipseq,3793245764,bwa_mem,n1,832197,9334620160,6628691419,3784220267
chipseq,3793245764,bwa_mem,n2,699047,9330647040,6628691420,3784220267
chipseq,3793245764,fastqc,asok01,160035,1081032704,1911431,3793245764
chipseq,3793245764,fastqc,asok02,158790,1128468480,1911427,3793245764
chipseq,3793245764,fastqc,c2,79548,1040723968,1911406,3793245764
chipseq,3793245764,fastqc,n1,102711,1093517312,1911390,3793245764
chipseq,3793245764,fastqc,n2,88481,1042452480,1911388,3793245764
chipseq,3793245764,merged_bam,asok01,702429,8043687936,1178606247,1167242415
chipseq,3793245764,merged_bam,asok02,712734,7906521088,1178606247,1167242415
chipseq,3793245764,merged_bam,c2,323957,7926411264,1178606227,1167242415
chipseq,3793245764,merged_bam,n1,439943,8261308416,1178606230,1167242415
chipseq,3793245764,merged_bam,n2,363231,7899070464,1178606231,1167242415
chipseq,3793245764,merged_bam_filter,asok01,371869,18087936,1801777170,1177922323
chipseq,3793245764,merged_bam_filter,asok02,370514,18911232,1801777169,1177922323
chipseq,3793245764,merged_bam_filter,c2,224180,14995456,1801777164,1177922323
chipseq,3793245764,merged_bam_filter,n1,350063,19550208,1801777152,1177922323
chipseq,3793245764,merged_bam_filter,n2,248691,16818176,1801777154,1177922323
chipseq,3793245764,phantompeakqualtools,asok01,667324,811053056,5718279386,888932627
chipseq,3793245764,phantompeakqualtools,asok02,660962,811065344,5718279387,888932627
chipseq,3793245764,phantompeakqualtools,c2,283442,811130880,5718279391,888932627
chipseq,3793245764,phantompeakqualtools,n1,405178,811479040,5718279380,888932627
chipseq,3793245764,phantompeakqualtools,n2,308038,811425792,5718279382,888932627
chipseq,3793245764,picard_metrics,asok01,135756,1223139328,688084,4046539273
chipseq,3793245764,picard_metrics,asok02,133701,1046708224,688090,4046539273
chipseq,3793245764,picard_metrics,c2,88327,1250144256,687919,4046539273
chipseq,3793245764,picard_metrics,n1,102844,1236742144,687916,4046539273
chipseq,3793245764,picard_metrics,n2,93759,1223610368,687917,4046539273
chipseq,3793245764,plotprofile,asok01,700124,2200571904,768546379,196314566
chipseq,3793245764,plotprofile,asok02,720617,2212405248,768550267,196314566
chipseq,3793245764,plotprofile,c2,394245,2244972544,768545911,196314566
chipseq,3793245764,plotprofile,n1,701564,2178977792,768549626,196314566
chipseq,3793245764,plotprofile,n2,442166,2246275072,768541914,196314566
chipseq,3793245764,preseq,asok01,274133,15024128,491716,1177912325
chipseq,3793245764,preseq,asok02,273036,15929344,491703,1177912325
chipseq,3793245764,preseq,c2,129116,13807616,491577,1177912325
chipseq,3793245764,preseq,n1,217961,12013568,491579,1177912325
chipseq,3793245764,preseq,n2,147131,18968576,491581,1177912325
chipseq,3793245764,sort_bam,asok01,175859,5755756544,2318126563,1333896186
chipseq,3793245764,sort_bam,asok02,172728,5755826176,2318126577,1333896186
chipseq,3793245764,sort_bam,c2,95919,5755457536,2318126572,1333896186
chipseq,3793245764,sort_bam,n1,139614,5755723776,2318126559,1333896186
chipseq,3793245764,sort_bam,n2,111278,5755617280,2318126560,1333896186
chipseq,3793245764,trimgalore,asok01,295951,2109423616,16299514273,3793245764
chipseq,3793245764,trimgalore,asok02,306091,2122973184,16299514242,3793245764
chipseq,3793245764,trimgalore,c2,181765,2254684160,16299514205,3793245764
chipseq,3793245764,trimgalore,n1,260790,2152996864,16299514243,3793245764
chipseq,3793245764,trimgalore,n2,196891,2132058112,16299514261,3793245764
chipseq,4605965334,bigwig,asok01,402579,2014048256,5176779861,941231254
chipseq,4605965334,bigwig,asok02,401364,2014429184,5176779863,941231254
chipseq,4605965334,bigwig,c2,176889,2013966336,5176779853,941231254
chipseq,4605965334,bigwig,local,215426,2014191616,5176779860,941231254
chipseq,4605965334,bigwig,n1,279341,2013929472,5176779855,941231254
chipseq,4605965334,bigwig,n2,194211,2013892608,5176779855,941231254
chipseq,4605965334,bwa_mem,asok01,1381565,9852297216,8118369402,4591241389
chipseq,4605965334,bwa_mem,asok02,1381994,9867124736,8118369395,4591241389
chipseq,4605965334,bwa_mem,c2,831249,9846435840,8118369406,4591241389
chipseq,4605965334,bwa_mem,local,914792,9857683456,8118369398,4591241389
chipseq,4605965334,bwa_mem,n1,1213221,9848369152,8118369406,4591241389
chipseq,4605965334,bwa_mem,n2,980985,9857454080,8118369408,4591241389
chipseq,4605965334,fastqc,asok01,195619,1044635648,1913181,4605965334
chipseq,4605965334,fastqc,asok02,193665,1038258176,1913171,4605965334
chipseq,4605965334,fastqc,c2,86255,1155186688,1909266,4605965334
chipseq,4605965334,fastqc,local,94321,1041981440,1913179,4605965334
chipseq,4605965334,fastqc,n1,121410,1040355328,1909269,4605965334
chipseq,4605965334,fastqc,n2,101362,1119932416,1909282,4605965334
chipseq,4605965334,merged_bam,asok01,860910,8494297088,1400728839,1385704887
chipseq,4605965334,merged_bam,asok02,847603,8504152064,1400728832,1385704887
chipseq,4605965334,merged_bam,c2,376284,8484118528,1400728827,1385704887
chipseq,4605965334,merged_bam,local,476545,8483893248,1400728837,1385704887
chipseq,4605965334,merged_bam,n1,498359,8485498880,1400728829,1385704887
chipseq,4605965334,merged_bam,n2,417467,8476819456,1400728817,1385704887
chipseq,4605965334,merged_bam_filter,asok01,394827,19046400,1907090066,1400043637
chipseq,4605965334,merged_bam_filter,asok02,394226,19566592,1907090059,1400043637
chipseq,4605965334,merged_bam_filter,c2,229348,14094336,1907090058,1400043637
chipseq,4605965334,merged_bam_filter,local,279760,14057472,1907090065,1400043637
chipseq,4605965334,merged_bam_filter,n1,353312,20963328,1907090060,1400043637
chipseq,4605965334,merged_bam_filter,n2,255325,20262912,1907090060,1400043637
chipseq,4605965334,phantompeakqualtools,asok01,688502,867262464,6053686285,941231881
chipseq,4605965334,phantompeakqualtools,asok02,696581,867016704,6053686278,941231881
chipseq,4605965334,phantompeakqualtools,c2,292150,867115008,6053686287,941231881
chipseq,4605965334,phantompeakqualtools,local,395745,866967552,6053686285,941231881
chipseq,4605965334,phantompeakqualtools,n1,412111,866852864,6053686290,941231881
chipseq,4605965334,phantompeakqualtools,n2,317804,866926592,6053686289,941231881
chipseq,4605965334,picard_metrics,asok01,147104,927199232,687860,4098838527
chipseq,4605965334,picard_metrics,asok02,143740,1222500352,687858,4098838527
chipseq,4605965334,picard_metrics,c2,67978,913522688,687946,4098838527
chipseq,4605965334,picard_metrics,local,76515,1282600960,687971,4098838527
chipseq,4605965334,picard_metrics,n1,84029,905752576,687955,4098838527
chipseq,4605965334,picard_metrics,n2,77677,1212358656,687949,4098838527
chipseq,4605965334,plotprofile,asok01,715064,2191540224,771218967,212678222
chipseq,4605965334,plotprofile,asok02,704603,2203738112,771228578,212678222
chipseq,4605965334,plotprofile,c2,390378,2229174272,771235873,212678222
chipseq,4605965334,plotprofile,local,686830,2203193344,771222125,212678222
chipseq,4605965334,plotprofile,n1,689343,2185728000,771239741,212678222
chipseq,4605965334,plotprofile,n2,438403,2191360000,771246083,212678222
chipseq,4605965334,preseq,asok01,325110,19357696,472563,1400033639
chipseq,4605965334,preseq,asok02,329901,10170368,472556,1400033639
chipseq,4605965334,preseq,c2,149641,10072064,472555,1400033639
chipseq,4605965334,preseq,local,204363,10280960,472562,1400033639
chipseq,4605965334,preseq,n1,234492,10096640,472557,1400033639
chipseq,4605965334,preseq,n2,166159,10174464,472557,1400033639
chipseq,4605965334,sort_bam,asok01,237082,5752692736,2545926437,1649192839
chipseq,4605965334,sort_bam,asok02,204508,5753253888,2545926430,1649192839
chipseq,4605965334,sort_bam,c2,108320,5752315904,2545926429,1649192839
chipseq,4605965334,sort_bam,local,149323,5752778752,2545926436,1649192839
chipseq,4605965334,sort_bam,n1,143951,5752729600,2545926431,1649192839
chipseq,4605965334,sort_bam,n2,116210,5752373248,2545926431,1649192839
chipseq,4605965334,trimgalore,asok01,351919,2832822272,19757629092,4605965334
chipseq,4605965334,trimgalore,asok02,357182,2916618240,19757629127,4605965334
chipseq,4605965334,trimgalore,c2,205947,2883117056,19757625146,4605965334
chipseq,4605965334,trimgalore,local,251051,2800607232,19757629066,4605965334
chipseq,4605965334,trimgalore,n1,303999,2859786240,19757625142,4605965334
chipseq,4605965334,trimgalore,n2,243848,2793848832,19757625137,4605965334
chipseq,4807293396,bigwig,asok01,115168,2013573120,949785667,243464910
chipseq,4807293396,bigwig,asok02,116236,2013614080,949785660,243464910
chipseq,4807293396,bigwig,c2,50996,2013679616,949785658,243464910
chipseq,4807293396,bigwig,local,56092,2013425664,949785665,243464910
chipseq,4807293396,bigwig,n1,75089,2013569024,949785660,243464910
chipseq,4807293396,bigwig,n2,57414,2013360128,949785675,243464910
chipseq,4807293396,bwa_mem,asok01,1404783,9778204672,8496039039,4766177542
chipseq,4807293396,bwa_mem,asok02,1340332,9776295936,8496039026,4766177542
chipseq,4807293396,bwa_mem,c2,806125,9778372608,8496039022,4766177542
chipseq,4807293396,bwa_mem,local,880230,9780850688,8496039032,4766177542
chipseq,4807293396,bwa_mem,n1,1166296,9774727168,8496039028,4766177542
chipseq,4807293396,bwa_mem,n2,938399,9775783936,8496039012,4766177542
chipseq,4807293396,fastqc,asok01,212568,1042681856,1914429,4807293396
chipseq,4807293396,fastqc,asok02,205604,1076424704,1914434,4807293396
chipseq,4807293396,fastqc,c2,108715,1062416384,1910513,4807293396
chipseq,4807293396,fastqc,local,100370,1040834560,1914428,4807293396
chipseq,4807293396,fastqc,n1,127396,1152876544,1910517,4807293396
chipseq,4807293396,fastqc,n2,109302,1042313216,1910517,4807293396
chipseq,4807293396,macs2,asok01,310163,806551552,2046803654,1184695863
chipseq,4807293396,macs2,asok02,289223,806535168,2046803648,1184695863
chipseq,4807293396,macs2,c2,154582,806117376,2046800927,1184695863
chipseq,4807293396,macs2,local,245907,806547456,2046803641,1184695863
chipseq,4807293396,macs2,n1,309297,806182912,2046800929,1184695863
chipseq,4807293396,macs2,n2,166725,805957632,2046800929,1184695863
chipseq,4807293396,macs2_annotate,asok01,166582,1415933952,226861054,3303267925
chipseq,4807293396,macs2_annotate,asok02,165804,1415458816,226860861,3303267925
chipseq,4807293396,macs2_annotate,c2,71198,1414483968,226860807,3303267925
chipseq,4807293396,macs2_annotate,local,105607,1405702144,226860941,3303267925
chipseq,4807293396,macs2_annotate,n1,139163,1414955008,226860804,3303267925
chipseq,4807293396,macs2_annotate,n2,79117,1415348224,226860785,3303267925
chipseq,4807293396,merged_bam,asok01,819507,8501190656,1167134332,1141439533
chipseq,4807293396,merged_bam,asok02,814776,8500473856,1167134325,1141439533
chipseq,4807293396,merged_bam,c2,341959,8510525440,1167134308,1141439533
chipseq,4807293396,merged_bam,local,443374,8511959040,1167134342,1141439533
chipseq,4807293396,merged_bam,n1,450543,8503214080,1167134310,1141439533
chipseq,4807293396,merged_bam,n2,389444,8510156800,1167134322,1141439533
chipseq,4807293396,merged_bam_filter,asok01,104887,14417920,490457984,1166448575
chipseq,4807293396,merged_bam_filter,asok02,104432,14356480,490457977,1166448575
chipseq,4807293396,merged_bam_filter,c2,60040,14155776,490457975,1166448575
chipseq,4807293396,merged_bam_filter,local,72589,14073856,490457982,1166448575
chipseq,4807293396,merged_bam_filter,n1,92316,16314368,490457978,1166448575
chipseq,4807293396,merged_bam_filter,n2,66370,14049280,490457977,1166448575
chipseq,4807293396,phantompeakqualtools,asok01,150819,311300096,1584612386,243465539
chipseq,4807293396,phantompeakqualtools,asok02,152047,310685696,1584612380,243465539
chipseq,4807293396,phantompeakqualtools,c2,66912,310906880,1584612388,243465539
chipseq,4807293396,phantompeakqualtools,local,92554,310792192,1584612388,243465539
chipseq,4807293396,phantompeakqualtools,n1,96886,311037952,1584612390,243465539
chipseq,4807293396,phantompeakqualtools,n2,75395,310894592,1584612400,243465539
chipseq,4807293396,picard_metrics,asok01,56096,900321280,686065,3401072185
chipseq,4807293396,picard_metrics,asok02,57686,903999488,686070,3401072185
chipseq,4807293396,picard_metrics,c2,27327,916340736,686144,3401072185
chipseq,4807293396,picard_metrics,local,29075,906207232,686168,3401072185
chipseq,4807293396,picard_metrics,n1,35264,1040162816,686154,3401072185
chipseq,4807293396,picard_metrics,n2,32711,1065504768,686162,3401072185
chipseq,4807293396,plotfingerprint,asok01,214594,1339203584,15205159,1184695023
chipseq,4807293396,plotfingerprint,asok02,216047,1335054336,15205202,1184695023
chipseq,4807293396,plotfingerprint,c2,122555,1335382016,15197467,1184695023
chipseq,4807293396,plotfingerprint,local,158125,1336102912,15205265,1184695023
chipseq,4807293396,plotfingerprint,n1,171337,1335664640,15197425,1184695023
chipseq,4807293396,plotfingerprint,n2,129807,1336070144,15197524,1184695023
chipseq,4807293396,plotprofile,asok01,693993,2254839808,654221888,54336392
chipseq,4807293396,plotprofile,asok02,724755,2265931776,654209980,54336392
chipseq,4807293396,plotprofile,c2,382913,2162728960,654228714,54336392
chipseq,4807293396,plotprofile,local,683413,2295889920,654215188,54336392
chipseq,4807293396,plotprofile,n1,690224,2219331584,654233683,54336392
chipseq,4807293396,plotprofile,n2,434666,2055372800,654224671,54336392
chipseq,4807293396,preseq,asok01,333272,16289792,469191,1166438577
chipseq,4807293396,preseq,asok02,334142,14848000,469184,1166438577
chipseq,4807293396,preseq,c2,156455,19632128,469183,1166438577
chipseq,4807293396,preseq,local,210438,12238848,469190,1166438577
chipseq,4807293396,preseq,n1,241841,13168640,469185,1166438577
chipseq,4807293396,preseq,n2,171222,10129408,469185,1166438577
chipseq,4807293396,sort_bam,asok01,230306,5759315968,2172975310,1794924095
chipseq,4807293396,sort_bam,asok02,189716,5759746048,2172975315,1794924095
chipseq,4807293396,sort_bam,c2,92304,5759275008,2172975302,1794924095
chipseq,4807293396,sort_bam,local,137328,5759115264,2172975309,1794924095
chipseq,4807293396,sort_bam,n1,133082,5759283200,2172975304,1794924095
chipseq,4807293396,sort_bam,n2,104996,5759610880,2172975304,1794924095
chipseq,4807293396,trimgalore,asok01,376790,3100135424,20598738787,4807293396
chipseq,4807293396,trimgalore,asok02,381735,3077087232,20598738768,4807293396
